TagID	Timestamp	accX	accY	accZ	gyroX	gyroY	gyroZ	compX	compY	compZ	Activity	Pressure	Temp. (?C)
02 agmdB_290523_calib_S2	29/05/2023 16:19:17.400	0.9858	-0.1616	-0.1814	-54.8782	15.9760	129.8676	-2.7731	-18.5361	14.4494	Inactive	1028.64033533506	28.71
02 agmdB_290523_calib_S2	29/05/2023 16:19:17.500	0.9814	-0.3542	-0.1318	-42.8848	42.9688	138.5193	-2.7731	-18.5361	14.4494	Inactive	1028.64033533506	28.71
02 agmdB_290523_calib_S2	29/05/2023 16:19:17.600	0.8049	-0.5203	-0.0427	-24.3073	49.9878	125.9155	-2.7731	-18.5361	14.4494	Inactive	1028.64033533506	28.71
02 agmdB_290523_calib_S2	29/05/2023 16:19:17.700	0.7085	-0.6121	-0.0334	25.9781	5.6305	146.4691	-2.7731	-18.5361	14.4494	Inactive	1028.64033533506	28.71
02 agmdB_290523_calib_S2	29/05/2023 16:19:17.800	0.4978	-0.7278	0.0237	16.7465	19.8059	118.1259	-2.7731	-18.5361	14.4494	Inactive	1028.64033533506	28.71
02 agmdB_290523_calib_S2	29/05/2023 16:19:17.900	0.4622	-0.8303	0.0127	-15.6097	10.1624	68.3594	-2.7731	-18.5361	14.4494	Inactive	1028.64033533506	28.71
02 agmdB_290523_calib_S2	29/05/2023 16:19:18.000	0.3660	-0.9514	-0.0549	-13.0005	-0.9689	61.1343	55.4624	-5.2543	18.0982	Inactive	1028.54331592986	28.66
02 agmdB_290523_calib_S2	29/05/2023 16:19:18.100	0.0764	-1.0374	0.0137	10.8490	11.8103	74.5544	55.4624	-5.2543	18.0982	Inactive	1028.54331592986	28.66
02 agmdB_290523_calib_S2	29/05/2023 16:19:18.200	-0.0527	-1.0361	0.0034	9.4681	15.8920	118.6981	55.4624	-5.2543	18.0982	Inactive	1028.54331592986	28.66
02 agmdB_290523_calib_S2	29/05/2023 16:19:18.300	-0.2686	-0.9287	-0.0630	-14.7476	11.2152	148.9105	55.4624	-5.2543	18.0982	Inactive	1028.54331592986	28.66
02 agmdB_290523_calib_S2	29/05/2023 16:19:18.400	-0.5747	-0.6689	-0.0073	-4.6921	8.3160	152.3743	55.4624	-5.2543	18.0982	Inactive	1028.54331592986	28.66
02 agmdB_290523_calib_S2	29/05/2023 16:19:18.500	-0.7539	-0.6589	0.0134	26.0086	16.2964	151.6113	55.4624	-5.2543	18.0982	Inactive	1028.54331592986	28.66
02 agmdB_290523_calib_S2	29/05/2023 16:19:18.600	-0.8823	-0.3579	0.0522	39.7186	22.7509	142.0593	55.4624	-5.2543	18.0982	Inactive	1028.54331592986	28.66
02 agmdB_290523_calib_S2	29/05/2023 16:19:18.700	-0.9326	-0.3489	0.0493	57.7011	16.0904	86.8301	55.4624	-5.2543	18.0982	Inactive	1028.54331592986	28.66
02 agmdB_290523_calib_S2	29/05/2023 16:19:18.800	-0.9141	-0.3286	-0.0505	68.5425	3.5553	77.7817	55.4624	-5.2543	18.0982	Inactive	1028.54331592986	28.66
02 agmdB_290523_calib_S2	29/05/2023 16:19:18.900	-1.0083	0.1189	0.0525	89.2181	-20.2255	121.9711	55.4624	-5.2543	18.0982	Inactive	1028.54331592986	28.66
02 agmdB_290523_calib_S2	29/05/2023 16:19:19.000	-0.9329	0.4446	0.1204	77.5986	-24.5056	145.0119	-0.7298	19.9956	10.9465	Inactive	1026.93524406292	28.54
02 agmdB_290523_calib_S2	29/05/2023 16:19:19.100	-0.7751	0.6709	0.0471	46.6156	-6.1417	132.8049	-0.7298	19.9956	10.9465	Inactive	1026.93524406292	28.54
02 agmdB_290523_calib_S2	29/05/2023 16:19:19.200	-0.6057	0.7068	0.0137	31.7993	-9.3994	113.2812	-0.7298	19.9956	10.9465	Inactive	1026.93524406292	28.54
02 agmdB_290523_calib_S2	29/05/2023 16:19:19.300	-0.4741	0.8547	0.0044	16.1743	-34.5230	122.7112	-0.7298	19.9956	10.9465	Inactive	1026.93524406292	28.54
02 agmdB_290523_calib_S2	29/05/2023 16:19:19.400	-0.3232	0.9253	0.0022	26.6876	-26.3596	91.9418	-0.7298	19.9956	10.9465	Inactive	1026.93524406292	28.54
02 agmdB_290523_calib_S2	29/05/2023 16:19:19.500	-0.2952	0.9839	-0.0342	26.1765	-33.0963	59.9594	-0.7298	19.9956	10.9465	Inactive	1026.93524406292	28.54
02 agmdB_290523_calib_S2	29/05/2023 16:19:19.600	-0.1665	0.9448	0.0073	16.9678	-20.3934	65.2237	-0.7298	19.9956	10.9465	Inactive	1026.93524406292	28.54
02 agmdB_290523_calib_S2	29/05/2023 16:19:19.700	0.1958	0.9319	-0.0818	34.7672	-9.3613	115.3870	-0.7298	19.9956	10.9465	Inactive	1026.93524406292	28.54
02 agmdB_290523_calib_S2	29/05/2023 16:19:19.800	0.3503	1.0979	-0.1230	25.3754	-11.7416	145.7443	-0.7298	19.9956	10.9465	Inactive	1026.93524406292	28.54
02 agmdB_290523_calib_S2	29/05/2023 16:19:19.900	0.5383	0.8967	-0.1731	22.6746	-19.7296	106.9717	-0.7298	19.9956	10.9465	Inactive	1026.93524406292	28.54
02 agmdB_290523_calib_S2	29/05/2023 16:19:20.000	0.6873	0.7832	-0.1895	24.4522	-12.7945	105.7510	12.6980	-37.5101	-8.9032	Inactive	1032.08405023057	28.71
02 agmdB_290523_calib_S2	29/05/2023 16:19:20.100	0.7620	0.7224	-0.2146	14.7781	-11.3983	116.7603	12.6980	-37.5101	-8.9032	Inactive	1032.08405023057	28.71
02 agmdB_290523_calib_S2	29/05/2023 16:19:20.200	0.8762	0.4492	-0.2188	-2.8458	-12.1307	99.0295	12.6980	-37.5101	-8.9032	Inactive	1032.08405023057	28.71
02 agmdB_290523_calib_S2	29/05/2023 16:19:20.300	0.9780	0.3589	-0.2397	-29.1290	-8.2703	93.0481	12.6980	-37.5101	-8.9032	Inactive	1032.08405023057	28.71
02 agmdB_290523_calib_S2	29/05/2023 16:19:20.400	1.0637	0.1843	-0.0366	-41.1835	31.3873	97.0459	12.6980	-37.5101	-8.9032	Inactive	1032.08405023057	28.71
02 agmdB_290523_calib_S2	29/05/2023 16:19:20.500	1.0664	-0.0315	-0.1187	-55.8701	60.4095	112.0987	12.6980	-37.5101	-8.9032	Inactive	1032.08405023057	28.71
02 agmdB_290523_calib_S2	29/05/2023 16:19:20.600	0.9402	-0.2708	-0.0630	-55.1376	54.6494	161.6974	12.6980	-37.5101	-8.9032	Inactive	1032.08405023057	28.71
02 agmdB_290523_calib_S2	29/05/2023 16:19:20.700	0.9512	-0.5942	-0.0237	-32.0206	5.2032	165.1993	12.6980	-37.5101	-8.9032	Inactive	1032.08405023057	28.71
02 agmdB_290523_calib_S2	29/05/2023 16:19:20.800	0.6707	-0.5955	-0.0288	-17.1661	6.7062	105.2094	12.6980	-37.5101	-8.9032	Inactive	1032.08405023057	28.71
02 agmdB_290523_calib_S2	29/05/2023 16:19:20.900	0.6047	-0.7705	-0.0698	1.4572	24.4904	114.4638	12.6980	-37.5101	-8.9032	Inactive	1032.08405023057	28.71
02 agmdB_290523_calib_S2	29/05/2023 16:19:21.000	0.5212	-0.8501	0.0012	12.6801	21.6141	97.4731	62.3222	1.6055	-11.2384	Inactive	1030.80154932901	28.69
02 agmdB_290523_calib_S2	29/05/2023 16:19:21.100	0.4189	-0.9358	-0.0520	-13.0920	38.3072	75.1038	62.3222	1.6055	-11.2384	Inactive	1030.80154932901	28.69
02 agmdB_290523_calib_S2	29/05/2023 16:19:21.200	0.2480	-0.9541	-0.0134	-8.7357	16.3803	50.4913	62.3222	1.6055	-11.2384	Inactive	1030.80154932901	28.69
02 agmdB_290523_calib_S2	29/05/2023 16:19:21.300	0.1216	-0.9934	-0.0085	-4.4708	16.9907	76.4465	62.3222	1.6055	-11.2384	Inactive	1030.80154932901	28.69
02 agmdB_290523_calib_S2	29/05/2023 16:19:21.400	-0.1648	-0.9209	-0.0334	-17.0364	3.8071	104.8050	62.3222	1.6055	-11.2384	Inactive	1030.80154932901	28.69
02 agmdB_290523_calib_S2	29/05/2023 16:19:21.500	-0.3530	-0.9849	-0.0415	-7.6752	10.9787	108.1924	62.3222	1.6055	-11.2384	Inactive	1030.80154932901	28.69
02 agmdB_290523_calib_S2	29/05/2023 16:19:21.600	-0.5706	-0.8516	-0.0659	-13.1607	6.7444	111.0458	62.3222	1.6055	-11.2384	Inactive	1030.80154932901	28.69
02 agmdB_290523_calib_S2	29/05/2023 16:19:21.700	-0.6904	-0.6875	-0.0491	1.0834	11.8790	118.5455	62.3222	1.6055	-11.2384	Inactive	1030.80154932901	28.69
02 agmdB_290523_calib_S2	29/05/2023 16:19:21.800	-0.7471	-0.5093	-0.0886	19.4168	30.6931	110.2142	62.3222	1.6055	-11.2384	Inactive	1030.80154932901	28.69
02 agmdB_290523_calib_S2	29/05/2023 16:19:21.900	-0.8752	-0.4697	-0.0840	37.3688	14.5798	83.4198	62.3222	1.6055	-11.2384	Inactive	1030.80154932901	28.69
02 agmdB_290523_calib_S2	29/05/2023 16:19:22.000	-0.9187	-0.4355	-0.0906	47.3709	-10.3912	84.5566	19.9956	31.6719	-20.2876	Inactive	1030.34549816995	28.68
02 agmdB_290523_calib_S2	29/05/2023 16:19:22.100	-0.9077	-0.0820	0.1348	78.4760	-46.8445	146.0266	19.9956	31.6719	-20.2876	Inactive	1030.34549816995	28.68
02 agmdB_290523_calib_S2	29/05/2023 16:19:22.200	-0.9958	0.2480	0.0791	62.2940	-16.2125	163.0096	19.9956	31.6719	-20.2876	Inactive	1030.34549816995	28.68
02 agmdB_290523_calib_S2	29/05/2023 16:19:22.300	-0.7432	0.5574	0.1792	33.7982	-28.0228	134.9945	19.9956	31.6719	-20.2876	Inactive	1030.34549816995	28.68
02 agmdB_290523_calib_S2	29/05/2023 16:19:22.400	-0.6414	0.6936	0.1458	31.5475	-11.5356	131.3705	19.9956	31.6719	-20.2876	Inactive	1030.34549816995	28.68
02 agmdB_290523_calib_S2	29/05/2023 16:19:22.500	-0.6094	0.8704	-0.0698	28.9536	-1.4572	141.1285	19.9956	31.6719	-20.2876	Inactive	1030.34549816995	28.68
02 agmdB_290523_calib_S2	29/05/2023 16:19:22.600	-0.3271	0.8877	0.0266	34.5459	-20.7520	77.9190	19.9956	31.6719	-20.2876	Inactive	1030.34549816995	28.68
02 agmdB_290523_calib_S2	29/05/2023 16:19:22.700	-0.3718	1.0137	-0.0098	27.6108	-17.8528	48.7061	19.9956	31.6719	-20.2876	Inactive	1030.34549816995	28.68
02 agmdB_290523_calib_S2	29/05/2023 16:19:22.800	-0.2820	0.9448	-0.0408	2.7618	-27.2369	49.0723	19.9956	31.6719	-20.2876	Inactive	1030.34549816995	28.68
02 agmdB_290523_calib_S2	29/05/2023 16:19:22.900	-0.2786	0.9795	-0.0146	21.1945	-20.1111	19.8517	19.9956	31.6719	-20.2876	Inactive	1030.34549816995	28.68
02 agmdB_290523_calib_S2	29/05/2023 16:19:23.000	-0.2058	0.9563	-0.0586	8.3237	-21.9269	14.7476	-6.4220	-1.7514	-27.1474	Inactive	1032.02524684969	28.67
02 agmdB_290523_calib_S2	29/05/2023 16:19:23.100	-0.0330	0.9426	-0.1033	19.4092	-23.0331	42.6559	-6.4220	-1.7514	-27.1474	Inactive	1032.02524684969	28.67
02 agmdB_290523_calib_S2	29/05/2023 16:19:23.200	0.0859	1.0469	-0.0574	23.3688	-19.7678	65.9561	-6.4220	-1.7514	-27.1474	Inactive	1032.02524684969	28.67
02 agmdB_290523_calib_S2	29/05/2023 16:19:23.300	0.1882	0.9626	-0.0974	19.4244	-13.8550	61.9049	-6.4220	-1.7514	-27.1474	Inactive	1032.02524684969	28.67
02 agmdB_290523_calib_S2	29/05/2023 16:19:23.400	0.3186	0.9795	-0.1008	1.3962	-20.5078	78.5065	-6.4220	-1.7514	-27.1474	Inactive	1032.02524684969	28.67
02 agmdB_290523_calib_S2	29/05/2023 16:19:23.500	0.4785	0.9504	-0.1343	-5.5695	-22.3846	130.8594	-6.4220	-1.7514	-27.1474	Inactive	1032.02524684969	28.67
02 agmdB_290523_calib_S2	29/05/2023 16:19:23.600	0.6948	0.7434	-0.1321	13.5574	-21.5302	134.7733	-6.4220	-1.7514	-27.1474	Inactive	1032.02524684969	28.67
02 agmdB_290523_calib_S2	29/05/2023 16:19:23.700	0.7598	0.6541	-0.1707	-0.5646	-21.9040	117.6453	-6.4220	-1.7514	-27.1474	Inactive	1032.02524684969	28.67
02 agmdB_290523_calib_S2	29/05/2023 16:19:23.800	0.9082	0.5303	-0.1816	-23.9944	-8.4305	112.6633	-6.4220	-1.7514	-27.1474	Inactive	1032.02524684969	28.67
02 agmdB_290523_calib_S2	29/05/2023 16:19:23.900	0.9609	0.3535	-0.1011	-70.1141	30.1361	134.8495	-6.4220	-1.7514	-27.1474	Inactive	1032.02524684969	28.67
02 agmdB_290523_calib_S2	29/05/2023 16:19:24.000	1.0828	0.0400	-0.0364	-62.7136	12.2604	157.6233	17.3685	-31.6719	-29.0448	Inactive	1029.87831263785	28.63
02 agmdB_290523_calib_S2	29/05/2023 16:19:24.100	1.0110	-0.2107	-0.0090	-32.5775	21.7133	159.9121	17.3685	-31.6719	-29.0448	Inactive	1029.87831263785	28.63
02 agmdB_290523_calib_S2	29/05/2023 16:19:24.200	0.8501	-0.4998	0.1116	-24.8871	18.7912	148.2468	17.3685	-31.6719	-29.0448	Inactive	1029.87831263785	28.63
02 agmdB_290523_calib_S2	29/05/2023 16:19:24.300	0.7102	-0.7097	-0.0618	-25.6805	6.3858	146.0342	17.3685	-31.6719	-29.0448	Inactive	1029.87831263785	28.63
02 agmdB_290523_calib_S2	29/05/2023 16:19:24.400	0.4558	-0.7629	-0.0605	-19.4778	12.3062	99.3271	17.3685	-31.6719	-29.0448	Inactive	1029.87831263785	28.63
02 agmdB_290523_calib_S2	29/05/2023 16:19:24.500	0.4863	-0.8440	-0.0381	4.7760	17.0822	62.2940	17.3685	-31.6719	-29.0448	Inactive	1029.87831263785	28.63
02 agmdB_290523_calib_S2	29/05/2023 16:19:24.600	0.4272	-0.8228	-0.0771	4.5242	16.5100	45.3186	17.3685	-31.6719	-29.0448	Inactive	1029.87831263785	28.63
02 agmdB_290523_calib_S2	29/05/2023 16:19:24.700	0.3621	-0.9250	-0.0952	3.4409	19.2566	39.6729	17.3685	-31.6719	-29.0448	Inactive	1029.87831263785	28.63
02 agmdB_290523_calib_S2	29/05/2023 16:19:24.800	0.2712	-0.9036	-0.0840	-17.8223	3.6545	83.1833	17.3685	-31.6719	-29.0448	Inactive	1029.87831263785	28.63
02 agmdB_290523_calib_S2	29/05/2023 16:19:24.900	-0.0115	-1.0137	-0.1143	-7.9727	-4.3411	108.3603	17.3685	-31.6719	-29.0448	Inactive	1029.87831263785	28.63
02 agmdB_290523_calib_S2	29/05/2023 16:19:25.000	-0.2629	-0.9373	-0.0840	-4.2419	2.1667	121.7880	55.6083	-7.7355	-26.7095	Inactive	1029.37333217987	28.62
02 agmdB_290523_calib_S2	29/05/2023 16:19:25.100	-0.5159	-0.7429	-0.0396	-0.1297	7.1487	134.4681	55.6083	-7.7355	-26.7095	Inactive	1029.37333217987	28.62
02 agmdB_290523_calib_S2	29/05/2023 16:19:25.200	-0.6599	-0.6733	-0.0784	10.6659	17.4561	137.3672	55.6083	-7.7355	-26.7095	Inactive	1029.37333217987	28.62
02 agmdB_290523_calib_S2	29/05/2023 16:19:25.300	-0.8245	-0.5398	-0.0586	16.2735	19.8746	123.2300	55.6083	-7.7355	-26.7095	Inactive	1029.37333217987	28.62
02 agmdB_290523_calib_S2	29/05/2023 16:19:25.400	-0.8809	-0.3281	-0.1357	31.8146	11.4594	111.6104	55.6083	-7.7355	-26.7095	Inactive	1029.37333217987	28.62
02 agmdB_290523_calib_S2	29/05/2023 16:19:25.500	-0.9282	-0.2776	-0.0559	48.1339	-21.4081	83.2748	55.6083	-7.7355	-26.7095	Inactive	1029.37333217987	28.62
02 agmdB_290523_calib_S2	29/05/2023 16:19:25.600	-0.8535	-0.0305	0.0525	80.8029	-25.8560	133.5831	55.6083	-7.7355	-26.7095	Inactive	1029.37333217987	28.62
02 agmdB_290523_calib_S2	29/05/2023 16:19:25.700	-1.0479	0.2986	0.0413	49.0036	7.2632	161.0718	55.6083	-7.7355	-26.7095	Inactive	1029.37333217987	28.62
02 agmdB_290523_calib_S2	29/05/2023 16:19:25.800	-0.7927	0.5686	0.1023	9.7809	-19.8364	141.9525	55.6083	-7.7355	-26.7095	Inactive	1029.37333217987	28.62
02 agmdB_290523_calib_S2	29/05/2023 16:19:25.900	-0.7593	0.6401	0.0942	19.2032	-18.4402	87.4023	55.6083	-7.7355	-26.7095	Inactive	1029.37333217987	28.62
02 agmdB_290523_calib_S2	29/05/2023 16:19:26.000	-0.6228	0.7788	0.1304	34.4238	-20.1492	93.2541	16.4928	32.5477	-13.2818	Inactive	1030.81689813059	28.57
02 agmdB_290523_calib_S2	29/05/2023 16:19:26.100	-0.5044	0.9226	0.0283	29.9911	-6.5536	84.4421	16.4928	32.5477	-13.2818	Inactive	1030.81689813059	28.57
02 agmdB_290523_calib_S2	29/05/2023 16:19:26.200	-0.3203	0.8706	-0.0105	24.0784	-12.0010	67.1692	16.4928	32.5477	-13.2818	Inactive	1030.81689813059	28.57
02 agmdB_290523_calib_S2	29/05/2023 16:19:26.300	-0.3726	0.9575	-0.0725	9.9564	-34.9350	30.1514	16.4928	32.5477	-13.2818	Inactive	1030.81689813059	28.57
02 agmdB_290523_calib_S2	29/05/2023 16:19:26.400	-0.2854	0.9824	-0.0532	21.7896	-26.7258	40.3824	16.4928	32.5477	-13.2818	Inactive	1030.81689813059	28.57
02 agmdB_290523_calib_S2	29/05/2023 16:19:26.500	-0.1228	0.9143	-0.1196	35.0342	0.1373	112.7167	16.4928	32.5477	-13.2818	Inactive	1030.81689813059	28.57
02 agmdB_290523_calib_S2	29/05/2023 16:19:26.600	0.2212	1.0471	-0.1260	20.9656	8.3237	157.7835	16.4928	32.5477	-13.2818	Inactive	1030.81689813059	28.57
02 agmdB_290523_calib_S2	29/05/2023 16:19:26.700	0.4180	0.9690	-0.1802	20.5536	-1.0452	164.6805	16.4928	32.5477	-13.2818	Inactive	1030.81689813059	28.57
02 agmdB_290523_calib_S2	29/05/2023 16:19:26.800	0.6755	0.7942	-0.1550	11.1237	-15.0223	170.0821	16.4928	32.5477	-13.2818	Inactive	1030.81689813059	28.57
02 agmdB_290523_calib_S2	29/05/2023 16:19:26.900	0.8738	0.5459	-0.1821	4.3793	-14.2670	155.1132	16.4928	32.5477	-13.2818	Inactive	1030.81689813059	28.57
02 agmdB_290523_calib_S2	29/05/2023 16:19:27.000	0.9653	0.3767	-0.1709	-11.8561	-15.4037	122.5510	-5.8381	-21.8930	-16.0549	Inactive	1026.9030715615	28.63
02 agmdB_290523_calib_S2	29/05/2023 16:19:27.100	0.9741	0.1655	-0.1960	-30.1895	-9.6207	117.0502	-5.8381	-21.8930	-16.0549	Inactive	1026.9030715615	28.63
02 agmdB_290523_calib_S2	29/05/2023 16:19:27.200	0.9714	-0.1260	-0.0852	-78.3691	64.7125	157.8445	-5.8381	-21.8930	-16.0549	Inactive	1026.9030715615	28.63
02 agmdB_290523_calib_S2	29/05/2023 16:19:27.300	1.0806	-0.4829	-0.0359	-27.7176	46.7758	120.2011	-5.8381	-21.8930	-16.0549	Inactive	1026.9030715615	28.63
02 agmdB_290523_calib_S2	29/05/2023 16:19:27.400	0.8862	-0.5676	0.0615	-16.3956	18.2190	132.1411	-5.8381	-21.8930	-16.0549	Inactive	1026.9030715615	28.63
02 agmdB_290523_calib_S2	29/05/2023 16:19:27.500	0.6523	-0.6882	0.0461	-1.7548	49.6445	112.6633	-5.8381	-21.8930	-16.0549	Inactive	1026.9030715615	28.63
02 agmdB_290523_calib_S2	29/05/2023 16:19:27.600	0.6267	-0.7546	0.0386	-17.3264	13.4659	77.4612	-5.8381	-21.8930	-16.0549	Inactive	1026.9030715615	28.63
02 agmdB_290523_calib_S2	29/05/2023 16:19:27.700	0.6152	-0.8252	-0.0085	-14.8926	24.3073	57.7621	-5.8381	-21.8930	-16.0549	Inactive	1026.9030715615	28.63
02 agmdB_290523_calib_S2	29/05/2023 16:19:27.800	0.4302	-0.9458	0.0427	-5.4398	22.3160	80.0781	-5.8381	-21.8930	-16.0549	Inactive	1026.9030715615	28.63
02 agmdB_290523_calib_S2	29/05/2023 16:19:27.900	0.2510	-0.9368	0.0723	5.7068	32.8140	95.8252	-5.8381	-21.8930	-16.0549	Inactive	1026.9030715615	28.63
02 agmdB_290523_calib_S2	29/05/2023 16:19:28.000	0.1343	-1.0396	0.0125	-8.3694	32.0740	89.2105	51.6676	-26.2716	7.5896	Inactive	1031.46612492708	28.57
02 agmdB_290523_calib_S2	29/05/2023 16:19:28.100	-0.2400	-0.9392	-0.0186	-5.9891	9.6817	168.0603	51.6676	-26.2716	7.5896	Inactive	1031.46612492708	28.57
02 agmdB_290523_calib_S2	29/05/2023 16:19:28.200	-0.5649	-0.8030	-0.0059	5.0278	9.7275	188.6597	51.6676	-26.2716	7.5896	Inactive	1031.46612492708	28.57
02 agmdB_290523_calib_S2	29/05/2023 16:19:28.300	-0.8225	-0.7083	0.0156	14.3509	16.4719	149.0173	51.6676	-26.2716	7.5896	Inactive	1031.46612492708	28.57
02 agmdB_290523_calib_S2	29/05/2023 16:19:28.400	-0.8350	-0.5828	-0.0049	20.5383	24.3988	132.3624	51.6676	-26.2716	7.5896	Inactive	1031.46612492708	28.57
02 agmdB_290523_calib_S2	29/05/2023 16:19:28.500	-0.8926	-0.2842	-0.0583	22.5983	23.6816	125.8316	51.6676	-26.2716	7.5896	Inactive	1031.46612492708	28.57
02 agmdB_290523_calib_S2	29/05/2023 16:19:28.600	-0.9495	-0.0869	-0.1165	56.3278	23.8724	113.6856	51.6676	-26.2716	7.5896	Inactive	1031.46612492708	28.57
02 agmdB_290523_calib_S2	29/05/2023 16:19:28.700	-0.9575	0.0962	-0.0288	62.3550	-19.3710	104.4769	51.6676	-26.2716	7.5896	Inactive	1031.46612492708	28.57
02 agmdB_290523_calib_S2	29/05/2023 16:19:28.800	-0.8450	0.4141	0.0413	59.1278	-30.2505	125.1373	51.6676	-26.2716	7.5896	Inactive	1031.46612492708	28.57
02 agmdB_290523_calib_S2	29/05/2023 16:19:28.900	-0.8420	0.5593	0.0789	35.3622	-29.9835	107.8033	51.6676	-26.2716	7.5896	Inactive	1031.46612492708	28.57
02 agmdB_290523_calib_S2	29/05/2023 16:19:29.000	-0.6956	0.6741	0.0437	-0.1373	-18.0130	104.5074	16.3468	28.0231	16.0549	Inactive	1030.51183838469	28.39
02 agmdB_290523_calib_S2	29/05/2023 16:19:29.100	-0.5237	0.7998	0.1069	-5.1041	-44.5175	103.6911	16.3468	28.0231	16.0549	Inactive	1030.51183838469	28.39
02 agmdB_290523_calib_S2	29/05/2023 16:19:29.200	-0.3386	0.9312	0.1992	7.7515	-24.4751	108.0551	16.3468	28.0231	16.0549	Inactive	1030.51183838469	28.39
02 agmdB_290523_calib_S2	29/05/2023 16:19:29.300	-0.3127	0.9653	0.1309	22.3007	-15.3427	69.2291	16.3468	28.0231	16.0549	Inactive	1030.51183838469	28.39
02 agmdB_290523_calib_S2	29/05/2023 16:19:29.400	-0.1191	0.9834	0.1230	10.5820	-21.6293	73.9059	16.3468	28.0231	16.0549	Inactive	1030.51183838469	28.39
02 agmdB_290523_calib_S2	29/05/2023 16:19:29.500	-0.0286	1.0095	0.1177	29.0985	-18.0130	106.9565	16.3468	28.0231	16.0549	Inactive	1030.51183838469	28.39
02 agmdB_290523_calib_S2	29/05/2023 16:19:29.600	0.2271	0.9839	-0.0107	34.4391	-17.5400	114.7690	16.3468	28.0231	16.0549	Inactive	1030.51183838469	28.39
02 agmdB_290523_calib_S2	29/05/2023 16:19:29.700	0.4780	1.0007	0.0349	12.9395	-35.3699	102.5925	16.3468	28.0231	16.0549	Inactive	1030.51183838469	28.39
02 agmdB_290523_calib_S2	29/05/2023 16:19:29.800	0.6116	0.8469	-0.0991	8.7738	-36.3235	97.4655	16.3468	28.0231	16.0549	Inactive	1030.51183838469	28.39
02 agmdB_290523_calib_S2	29/05/2023 16:19:29.900	0.7517	0.7480	-0.0745	1.8616	-43.1900	102.6840	16.3468	28.0231	16.0549	Inactive	1030.51183838469	28.39
02 agmdB_290523_calib_S2	29/05/2023 16:19:30.000	0.8806	0.6768	-0.1394	-9.0714	-32.2647	102.7145	1.4595	-26.8555	12.8439	Inactive	1032.14664464987	28.59
02 agmdB_290523_calib_S2	29/05/2023 16:19:30.100	0.8821	0.4978	-0.2664	-21.6141	-19.8135	98.5565	1.4595	-26.8555	12.8439	Inactive	1032.14664464987	28.59
02 agmdB_290523_calib_S2	29/05/2023 16:19:30.200	0.9421	0.3740	-0.2349	-57.6859	7.4005	148.8647	1.4595	-26.8555	12.8439	Inactive	1032.14664464987	28.59
02 agmdB_290523_calib_S2	29/05/2023 16:19:30.300	1.0386	0.0469	-0.1387	-28.3966	-1.8463	159.6985	1.4595	-26.8555	12.8439	Inactive	1032.14664464987	28.59
02 agmdB_290523_calib_S2	29/05/2023 16:19:30.400	0.9573	-0.2327	-0.1243	-27.0462	28.1219	156.5475	1.4595	-26.8555	12.8439	Inactive	1032.14664464987	28.59
02 agmdB_290523_calib_S2	29/05/2023 16:19:30.500	0.8772	-0.4282	-0.1221	-8.4839	23.1247	139.3356	1.4595	-26.8555	12.8439	Inactive	1032.14664464987	28.59
02 agmdB_290523_calib_S2	29/05/2023 16:19:30.600	0.6858	-0.5786	-0.1389	10.3149	13.5040	99.9680	1.4595	-26.8555	12.8439	Inactive	1032.14664464987	28.59
02 agmdB_290523_calib_S2	29/05/2023 16:19:30.700	0.5979	-0.7197	-0.0681	10.5133	23.6282	98.2208	1.4595	-26.8555	12.8439	Inactive	1032.14664464987	28.59
02 agmdB_290523_calib_S2	29/05/2023 16:19:30.800	0.4727	-0.9102	0.0073	-4.5624	15.8386	79.0939	1.4595	-26.8555	12.8439	Inactive	1032.14664464987	28.59
02 agmdB_290523_calib_S2	29/05/2023 16:19:30.900	0.2976	-0.8308	0.0122	-2.8687	-0.9995	114.0366	1.4595	-26.8555	12.8439	Inactive	1032.14664464987	28.59
02 agmdB_290523_calib_S2	29/05/2023 16:19:31.000	0.0430	-0.9836	-0.0076	2.0523	-1.9989	180.6641	55.7543	-2.3353	19.2659	Inactive	1025.94688259253	28.6
02 agmdB_290523_calib_S2	29/05/2023 16:19:31.100	-0.4971	-0.9102	-0.0291	-3.9597	-8.9569	234.2911	55.7543	-2.3353	19.2659	Inactive	1025.94688259253	28.6
02 agmdB_290523_calib_S2	29/05/2023 16:19:31.200	-0.7449	-0.6743	0.0315	5.4092	25.1694	204.8874	55.7543	-2.3353	19.2659	Inactive	1025.94688259253	28.6
02 agmdB_290523_calib_S2	29/05/2023 16:19:31.300	-0.8174	-0.5212	-0.0215	21.6751	33.3710	159.0805	55.7543	-2.3353	19.2659	Inactive	1025.94688259253	28.6
02 agmdB_290523_calib_S2	29/05/2023 16:19:31.400	-0.8665	-0.2119	-0.0959	40.4205	33.0734	124.1760	55.7543	-2.3353	19.2659	Inactive	1025.94688259253	28.6
02 agmdB_290523_calib_S2	29/05/2023 16:19:31.500	-0.9182	-0.0125	-0.0061	93.7042	-23.3612	157.8903	55.7543	-2.3353	19.2659	Inactive	1025.94688259253	28.6
02 agmdB_290523_calib_S2	29/05/2023 16:19:31.600	-0.8479	0.2341	0.0776	77.7740	-40.4663	138.1989	55.7543	-2.3353	19.2659	Inactive	1025.94688259253	28.6
